date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2025-01-17,2025-01-17 03:00:00,2714.65,2714.83,2709.88,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 04:00:00,2715.85,2716.98,2713.92,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 05:00:00,2715.49,2717.38,2714.54,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 06:00:00,2714.73,2716.54,2714.19,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 07:00:00,2711.68,2715.57,2711.19,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 08:00:00,2712.57,2713.34,2710.58,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 09:00:00,2710.54,2714.64,2708.65,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 10:00:00,2711.7,2712.97,2709.54,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 11:00:00,2704.73,2712.04,2703.89,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 12:00:00,2704.01,2706.15,2702.82,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 13:00:00,2708.06,2708.73,2703.51,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 14:00:00,2711.09,2711.87,2707.05,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 15:00:00,2704.9,2712.12,2704.49,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 16:00:00,2711.8,2712.47,2702.69,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 17:00:00,2714.31,2715.03,2710.09,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 18:00:00,2716.12,2717.29,2713.62,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 19:00:00,2712.54,2716.6,2710.67,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
