date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2022.11.15,2022.11.15 21:00:00,1778.57,1779.21,1772.73,29.310,1775.09,1753.30,1770.15,1741.082,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 22:00:00,1778.41,1780.39,1776.79,29.310,1775.09,1753.30,1770.15,1741.064,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 23:00:00,1778.72,1779.72,1777.80,28.895,1786.57,1767.13,1770.15,1741.020,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 01:00:00,1780.79,1781.19,1777.47,28.895,1786.57,1767.13,1770.15,1741.247,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 02:00:00,1777.52,1781.43,1776.70,28.895,1786.57,1767.13,1770.15,1741.002,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 03:00:00,1774.47,1777.54,1773.63,28.895,1786.57,1767.13,1770.15,1740.777,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 04:00:00,1776.95,1777.02,1774.10,28.895,1786.57,1767.13,1770.15,1740.961,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 05:00:00,1771.91,1777.15,1771.77,28.895,1786.57,1767.13,1770.15,1740.585,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 06:00:00,1772.04,1772.95,1770.35,28.895,1786.57,1767.13,1770.15,1740.598,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 07:00:00,1774.18,1775.93,1770.99,28.895,1786.57,1767.13,1770.15,1740.756,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 08:00:00,1773.39,1774.97,1772.09,28.895,1786.57,1767.13,1770.15,1740.702,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 09:00:00,1776.81,1777.80,1771.36,28.895,1786.57,1767.13,1770.15,1740.951,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 10:00:00,1779.20,1779.30,1775.96,28.895,1786.57,1767.13,1770.15,1741.127,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 11:00:00,1782.87,1783.55,1779.03,28.895,1786.57,1767.13,1770.15,1741.403,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
