date,reason,asian_high,asian_low,range_pips,w1_close,w1_ema,trend,london_close_07,london_close_08,london_close_09,signal_dir,entry_price
2021-11-24,no_breakout_in_window,1.33826,1.3367,15.6,1.34448,1.36861,short,1.33803,1.33841,1.33715,0,
2021-11-25,no_breakout_in_window,1.33522,1.33213,30.9,1.34448,1.36861,short,1.3344,1.33469,1.33492,0,
2021-11-26,no_breakout_in_window,1.3323,1.32984,24.6,1.34448,1.36861,short,1.33051,1.33077,1.33024,0,
2021-11-29,no_breakout_in_window,1.33431,1.33224,20.7,1.33275,1.36596,short,1.33381,1.33335,1.33293,0,
2021-11-30,no_breakout_in_window,1.33289,1.33037,25.2,1.33275,1.36596,short,1.33178,1.33219,1.3328,0,
2021-12-01,no_breakout_in_window,1.33224,1.32876,34.8,1.33275,1.36596,short,1.33258,1.33278,1.33175,0,
2021-12-02,no_breakout_in_window,1.33054,1.32681,37.3,1.33275,1.36596,short,1.32882,1.32933,1.32839,0,
2021-12-03,signal_short,1.33035,1.3283,20.5,1.33275,1.36596,short,1.32954,1.32806,1.32778,-1,1.3283
2021-12-06,no_breakout_in_window,1.32507,1.32114,39.3,1.32299,1.36277,short,1.32302,1.32246,1.32325,0,
2021-12-07,no_breakout_in_window,1.32892,1.32493,39.9,1.32299,1.36277,short,1.3285,1.32819,1.32828,0,
2021-12-08,no_breakout_in_window,1.32609,1.32304,30.5,1.32299,1.36277,short,1.32537,1.32485,1.32418,0,
2021-12-09,no_breakout_in_window,1.32147,1.31932,21.5,1.32299,1.36277,short,1.32078,1.32052,1.32006,0,
2021-12-10,no_breakout_in_window,1.32331,1.32128,20.3,1.32299,1.36277,short,1.32202,1.32263,1.32154,0,
2021-12-13,signal_short,1.32613,1.3246,15.3,1.32629,1.36007,short,1.32494,1.32251,1.3234,-1,1.3246
2021-12-14,no_breakout_in_window,1.32154,1.31908,24.6,1.32629,1.36007,short,1.32059,1.32147,1.32016,0,
2021-12-15,no_breakout_in_window,1.32382,1.32219,16.3,1.32629,1.36007,short,1.32428,1.32407,1.32509,0,
2021-12-16,signal_short,1.32678,1.32478,20.0,1.32629,1.36007,short,1.32434,1.32519,1.32644,-1,1.32478
2021-12-17,signal_short,1.33315,1.33139,17.6,1.32629,1.36007,short,1.33368,1.33261,1.3309,-1,1.33139
2021-12-20,signal_short,1.32428,1.32213,21.5,1.3236,1.35737,short,1.32222,1.32212,1.32136,-1,1.32213
2021-12-21,no_breakout_in_window,1.32143,1.31972,17.1,1.3236,1.35737,short,1.32175,1.32182,1.32209,0,
2021-12-22,signal_short,1.32747,1.32499,24.8,1.3236,1.35737,short,1.32486,1.32509,1.32734,-1,1.32499
2021-12-23,no_breakout_in_window,1.33605,1.33405,20.0,1.3236,1.35737,short,1.33511,1.33506,1.337,0,
2021-12-24,range_too_small,1.34135,1.34011,12.4,,,,,,,0,
2021-12-27,no_breakout_in_window,1.34152,1.33796,35.6,1.33971,1.35606,short,1.34025,1.33991,1.34105,0,
2021-12-28,range_too_small,1.34417,1.34279,13.8,,,,,,,0,
2021-12-29,no_breakout_in_window,1.34376,1.34204,17.2,1.33971,1.35606,short,1.34291,1.3421,1.34252,0,
2021-12-30,signal_short,1.35049,1.34821,22.8,1.33971,1.35606,short,1.34809,1.34719,1.34721,-1,1.34821
2021-12-31,no_breakout_in_window,1.35065,1.34873,19.2,1.33971,1.35606,short,1.34965,1.35043,1.35059,0,
