date,reason,asian_high,asian_low,range_pips,w1_close,w1_ema,trend,london_close_07,london_close_08,london_close_09,signal_dir,entry_price
2015-09-16,no_breakout_in_window,1.53561,1.53343,21.8,1.5427,1.54653,short,1.53529,1.53381,1.53419,0,
2015-09-17,no_breakout_in_window,1.55202,1.54879,32.3,1.5427,1.54653,short,1.55045,1.55024,1.55055,0,
2015-09-18,no_breakout_in_window,1.55878,1.55561,31.7,1.5427,1.54653,short,1.55702,1.55865,1.55686,0,
2015-09-21,signal_long,1.55439,1.55141,29.8,1.55243,1.54696,long,1.55357,1.55378,1.5544,1,1.55439
2015-09-22,no_breakout_in_window,1.55279,1.55033,24.6,1.55243,1.54696,long,1.55129,1.55076,1.54966,0,
2015-09-23,no_breakout_in_window,1.53664,1.53384,28.0,1.55243,1.54696,long,1.5346,1.53429,1.5356,0,
2015-09-24,signal_long,1.52587,1.52396,19.1,1.55243,1.54696,long,1.52582,1.52582,1.52751,1,1.52587
2015-09-25,signal_long,1.52373,1.52049,32.4,1.55243,1.54696,long,1.5225,1.5228,1.52395,1,1.52373
2015-09-28,no_breakout_in_window,1.521,1.51842,25.8,1.51773,1.5448,short,1.52035,1.51951,1.51856,0,
2015-09-29,no_breakout_in_window,1.51761,1.51558,20.3,1.51773,1.5448,short,1.5165,1.51794,1.51658,0,
2015-09-30,signal_short,1.51637,1.51475,16.2,1.51773,1.5448,short,1.51669,1.51625,1.51391,-1,1.51475
2015-10-01,no_breakout_in_window,1.51357,1.51178,17.9,1.51773,1.5448,short,1.51309,1.51296,1.51228,0,
2015-10-02,no_breakout_in_window,1.51467,1.51269,19.8,1.51773,1.5448,short,1.51436,1.51417,1.51494,0,
2015-10-05,no_breakout_in_window,1.52182,1.51676,50.6,1.51768,1.54279,short,1.5212,1.52107,1.52149,0,
2015-10-06,no_breakout_in_window,1.51676,1.51397,27.9,1.51768,1.54279,short,1.51618,1.51616,1.51443,0,
2015-10-07,no_breakout_in_window,1.52569,1.5218,38.9,1.51768,1.54279,short,1.52434,1.52504,1.52516,0,
2015-10-08,no_breakout_in_window,1.53191,1.5301,18.1,1.51768,1.54279,short,1.53076,1.53119,1.53115,0,
2015-10-09,no_breakout_in_window,1.53691,1.53423,26.8,1.51768,1.54279,short,1.53686,1.53624,1.53635,0,
2015-10-12,no_breakout_in_window,1.53369,1.53039,33.0,1.53238,1.54202,short,1.53307,1.53294,1.53419,0,
2015-10-13,no_breakout_in_window,1.53464,1.53,46.4,1.53238,1.54202,short,1.53173,1.53255,1.53763,0,
2015-10-14,no_breakout_in_window,1.52901,1.52449,45.2,1.53238,1.54202,short,1.52829,1.52773,1.52807,0,
2015-10-15,no_breakout_in_window,1.54837,1.54604,23.3,1.53238,1.54202,short,1.54699,1.54733,1.54805,0,
2015-10-16,no_breakout_in_window,1.54795,1.5446,33.5,1.53238,1.54202,short,1.54693,1.54669,1.54746,0,
2015-10-19,signal_long,1.54439,1.54271,16.8,1.54357,1.54213,long,1.54403,1.54429,1.5456,1,1.54439
2015-10-20,no_breakout_in_window,1.54805,1.54537,26.8,1.54357,1.54213,long,1.54768,1.54741,1.54772,0,
2015-10-21,range_too_small,1.54471,1.5437,10.1,,,,,,,0,
2015-10-22,no_breakout_in_window,1.54359,1.54117,24.2,1.54357,1.54213,long,1.5425,1.54228,1.54322,0,
2015-10-23,no_breakout_in_window,1.54119,1.53748,37.1,1.54357,1.54213,long,1.54037,1.54114,1.53987,0,
2015-10-26,no_breakout_in_window,1.53395,1.53056,33.9,1.5312,1.54132,short,1.53336,1.5324,1.53274,0,
2015-10-27,range_too_small,1.53583,1.53458,12.5,,,,,,,0,
2015-10-28,range_too_small,1.5315,1.53005,14.5,,,,,,,0,
2015-10-29,no_breakout_in_window,1.52711,1.52529,18.2,1.5312,1.54132,short,1.52562,1.52561,1.52633,0,
2015-10-30,no_breakout_in_window,1.53353,1.53085,26.8,1.5312,1.54132,short,1.53127,1.5342,1.53394,0,
2015-11-02,no_breakout_in_window,1.54541,1.54264,27.7,1.54275,1.54143,long,1.54324,1.54297,1.54394,0,
2015-11-03,signal_long,1.54278,1.5411,16.8,1.54275,1.54143,long,1.54249,1.54318,1.54431,1,1.54278
2015-11-04,range_too_small,1.54236,1.54127,10.9,,,,,,,0,
2015-11-05,no_breakout_in_window,1.53941,1.53765,17.6,1.54275,1.54143,long,1.53853,1.53829,1.53821,0,
2015-11-06,range_too_small,1.52189,1.52045,14.4,,,,,,,0,
2015-11-09,no_breakout_in_window,1.50759,1.50381,37.8,1.5043,1.53868,short,1.50753,1.50747,1.50716,0,
2015-11-10,signal_short,1.51237,1.51054,18.3,1.5043,1.53868,short,1.51058,1.5112,1.51046,-1,1.51054
2015-11-11,range_too_large,1.5185,1.51112,73.8,,,,,,,0,
2015-11-12,signal_short,1.5246,1.52076,38.4,1.5043,1.53868,short,1.52218,1.52054,1.52048,-1,1.52076
2015-11-13,no_breakout_in_window,1.52348,1.52068,28.0,1.5043,1.53868,short,1.52084,1.52158,1.52135,0,
2015-11-16,signal_short,1.52308,1.52061,24.7,1.52299,1.53752,short,1.52143,1.52228,1.51988,-1,1.52061
2015-11-17,signal_short,1.52043,1.51743,30.0,1.52299,1.53752,short,1.51723,1.51778,1.51843,-1,1.51743
2015-11-18,no_breakout_in_window,1.52198,1.51914,28.4,1.52299,1.53752,short,1.52064,1.52005,1.52077,0,
2015-11-19,range_too_large,1.52935,1.52271,66.4,,,,,,,0,
2015-11-20,no_breakout_in_window,1.52988,1.52704,28.4,1.52299,1.53752,short,1.52856,1.52839,1.52734,0,
